# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.800000e+04 9.289723e-06 3.292525e-07 3.754185e+01 2.547376e-02 9.196998e+05 6.485506e+05 1.000003e+00
1.810000e+04 9.188902e-06 5.842613e-07 3.657917e+01 2.382047e-02 9.646947e+05 6.201642e+05 1.000003e+00
1.820000e+04 3.730934e-05 1.422483e-07 7.222806e+01 2.328347e-02 9.210953e+05 6.270833e+05 1.000003e+00
1.830000e+04 2.328208e-05 6.624585e-07 1.063936e+02 2.172458e-02 9.356656e+05 5.698973e+05 1.000003e+00
1.840000e+04 1.146379e-05 1.980042e-05 4.714902e+01 2.106661e-02 9.148062e+05 6.539385e+05 1.000003e+00
1.850000e+04 1.717686e-05 1.263609e-06 3.359173e+01 1.999712e-02 9.460853e+05 6.473126e+05 1.000003e+00
1.860000e+04 7.712148e-05 4.567352e-06 1.432911e+02 2.029778e-02 9.456801e+05 6.326697e+05 1.000003e+00
1.870000e+04 2.898377e-05 4.255691e-05 4.554517e+01 2.011853e-02 9.058913e+05 6.189884e+05 1.000003e+00
1.880000e+04 7.114712e-06 1.944044e-06 5.147480e+01 1.927180e-02 9.436274e+05 5.966661e+05 1.000003e+00
1.890000e+04 1.003583e-05 1.481282e-05 5.234551e+01 1.950806e-02 9.161822e+05 5.951008e+05 1.000003e+00
1.900000e+04 7.548417e-06 3.868548e-06 4.285417e+01 2.053093e-02 9.632314e+05 6.473674e+05 1.000003e+00
1.910000e+04 8.818680e-06 8.361396e-07 3.113252e+01 1.906042e-02 8.882962e+05 6.096062e+05 1.000003e+00
1.920000e+04 6.446019e-06 2.250332e-07 5.774941e+01 1.822888e-02 9.216675e+05 5.973430e+05 1.000003e+00
1.930000e+04 1.114410e-05 6.061572e-04 5.175611e+01 1.878615e-02 9.435495e+05 6.667671e+05 1.000003e+00
1.940000e+04 4.453400e-05 7.109869e-06 1.213693e+02 1.964584e-02 9.369689e+05 6.542848e+05 1.000003e+00
1.950000e+04 7.662253e-06 7.103708e-07 7.337244e+01 1.868969e-02 9.442699e+05 6.050909e+05 1.000003e+00
1.960000e+04 1.187450e-05 1.165127e-06 9.428027e+01 1.962619e-02 9.128287e+05 5.068396e+05 1.000003e+00
1.970000e+04 2.617562e-05 1.428677e-06 4.818734e+01 1.753752e-02 9.146305e+05 6.151922e+05 1.000003e+00
1.980000e+04 9.116419e-06 4.217174e-06 2.376181e+01 1.829362e-02 9.375743e+05 6.689752e+05 1.000003e+00
1.990000e+04 1.137040e-05 1.061372e-07 3.774833e+01 1.720980e-02 9.101994e+05 6.616059e+05 1.000003e+00
2.000000e+04 8.431256e-06 2.251992e-05 3.338555e+01 1.598046e-02 9.082610e+05 6.543458e+05 1.000003e+00
2.010000e+04 4.310195e-06 6.121863e-05 5.123845e+01 1.591217e-02 9.093791e+05 6.665032e+05 1.000003e+00
2.020000e+04 4.079872e-06 2.951230e-05 2.375786e+01 1.470459e-02 9.378258e+05 5.845296e+05 1.000003e+00
2.030000e+04 1.242040e-05 2.887536e-06 9.655595e+01 1.487696e-02 9.320263e+05 6.129099e+05 1.000003e+00
2.040000e+04 3.664607e-05 7.598299e-06 1.344171e+02 1.688230e-02 9.547619e+05 6.254170e+05 1.000003e+00
2.050000e+04 5.387142e-06 2.796229e-06 2.391043e+01 1.526031e-02 9.353423e+05 6.512460e+05 1.000003e+00
2.060000e+04 5.540933e-06 3.661472e-06 2.698722e+01 1.390767e-02 8.869175e+05 5.426322e+05 1.000003e+00
2.070000e+04 1.083230e-05 8.891760e-06 4.836255e+01 1.349788e-02 9.387802e+05 5.659002e+05 1.000003e+00
2.080000e+04 6.112251e-06 2.716916e-05 3.393651e+01 1.263822e-02 8.700468e+05 5.472950e+05 1.000003e+00
2.090000e+04 8.325190e-06 3.149962e-06 3.728937e+01 1.439732e-02 9.346680e+05 6.265651e+05 1.000003e+00
2.100000e+04 4.267109e-06 3.204872e-07 2.439137e+01 1.285240e-02 8.961053e+05 5.866652e+05 1.000003e+00
2.110000e+04 1.451277e-05 2.548540e-06 6.786405e+01 1.359797e-02 8.943354e+05 5.506244e+05 1.000003e+00
2.120000e+04 9.841222e-06 7.500337e-05 3.581217e+01 1.345268e-02 9.060816e+05 6.270531e+05 1.000003e+00
2.130000e+04 1.735205e-05 4.125687e-05 2.944198e+01 1.290174e-02 9.333199e+05 6.396653e+05 1.000003e+00
2.140000e+04 5.619520e-06 2.265019e-06 3.847388e+01 1.239033e-02 9.123136e+05 5.769496e+05 1.000003e+00
2.150000e+04 7.574338e-06 7.803245e-07 6.566747e+01 1.164633e-02 9.318891e+05 5.853962e+05 1.000003e+00
