# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
6.900000e+03 1.649509e-05 2.537627e-03 5.910181e+05 1.063157e+00 8.976943e+08 3.309095e+07 1.000000e+00
7.000000e+03 1.286074e-05 3.426373e-03 6.756208e+05 1.062724e+00 9.217659e+08 3.409387e+07 1.000000e+00
7.100000e+03 1.837644e-05 3.430933e-03 5.293362e+05 1.061463e+00 8.965216e+08 3.409691e+07 1.000000e+00
7.200000e+03 1.412173e-05 4.945419e-03 7.653197e+05 1.060746e+00 8.599988e+08 3.273691e+07 1.000000e+00
7.300000e+03 2.053665e-05 3.994491e-03 1.173688e+06 1.059924e+00 8.475825e+08 3.244080e+07 1.000000e+00
7.400000e+03 2.143369e-05 4.058815e-03 6.290062e+05 1.058532e+00 8.370493e+08 3.247744e+07 1.000000e+00
7.500000e+03 2.943904e-05 2.173429e-03 7.416732e+05 1.058177e+00 8.383369e+08 3.290057e+07 1.000000e+00
7.600000e+03 2.240388e-05 3.489075e-03 8.125684e+05 1.057391e+00 8.364204e+08 3.218322e+07 1.000000e+00
7.700000e+03 1.463231e-05 2.209607e-03 4.174066e+05 1.056880e+00 8.118715e+08 3.168330e+07 1.000000e+00
7.800000e+03 1.367587e-05 2.015302e-03 6.926341e+05 1.056461e+00 8.083535e+08 3.087434e+07 1.000000e+00
7.900000e+03 3.490110e-05 3.755939e-03 5.202631e+05 1.055726e+00 8.264636e+08 3.392277e+07 1.000000e+00
8.000000e+03 1.545182e-05 4.262354e-03 5.893254e+05 1.055216e+00 7.709639e+08 3.087437e+07 1.000000e+00
8.100000e+03 1.034084e-04 1.924492e-03 4.990985e+05 1.053303e+00 7.835353e+08 3.188881e+07 1.000000e+00
8.200000e+03 1.825298e-03 1.886440e-03 5.927404e+05 1.058353e+00 7.935166e+08 3.288730e+07 1.000000e+00
8.300000e+03 3.433343e-05 1.534389e-03 3.618456e+05 1.053504e+00 7.546875e+08 3.113005e+07 1.000000e+00
